No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,Time 1,Time 2,delay 1,delay 2,jitter,,,,,,Time 1,Time 2,delay,delay 2,jitter
684,50.274922,192.168.100.11,23.73.17.94,TCP,54,61339  >  443 [ACK] Seq=967 Ack=22083 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,50.274922,50.275121,0.000199,0,0.000199
685,50.275121,23.73.17.94,192.168.100.11,TLSv1.3,560,Continuation Data,,,,,,,,,,,,,,,,,,,,,50.275121,50.275121,0,0.001296,-0.001296
686,50.275121,23.73.17.94,192.168.100.11,TCP,931,"443  >  61339 [PSH, ACK] Seq=22083 Ack=967 Win=63784 Len=877 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,50.275121,50.276417,0.001296,0.046329,-0.045033
687,50.276417,192.168.100.11,147.92.249.185,SSLv2,91,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,50.276417,50.322746,0.046329,0.000135,0.046194
688,50.322746,192.168.100.11,23.73.17.94,TCP,54,61338  >  443 [ACK] Seq=967 Ack=17469 Win=64446 Len=0,,,,,,,,,,,,,,,,,,,,,50.322746,50.322881,0.000135,0.049693,-0.049558
689,50.322881,192.168.100.11,23.73.17.94,TCP,54,61339  >  443 [ACK] Seq=967 Ack=22960 Win=64075 Len=0,,,,,,,,,,,,,,,,,,,,,50.322881,50.372574,0.049693,7.90E-05,0.049614
690,50.372574,23.73.17.94,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61339 [ACK] Seq=4163 Ack=967 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,50.372574,50.372653,7.90E-05,0.000265,-0.000186
691,50.372653,192.168.100.11,23.73.17.94,TCP,54,[TCP Dup ACK 689#1] 61339  >  443 [ACK] Seq=967 Ack=22960 Win=64075 Len=0,,,,,,,,,,,,,,,,,,,,,50.372653,50.372918,0.000265,6.10E-05,0.000204
692,50.372918,23.73.17.94,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61339 [ACK] Seq=6723 Ack=967 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,50.372918,50.372979,6.10E-05,0.000271,-0.00021
693,50.372979,192.168.100.11,23.73.17.94,TCP,54,[TCP Dup ACK 689#2] 61339  >  443 [ACK] Seq=967 Ack=22960 Win=64075 Len=0,,,,,,,,,,,,,,,,,,,,,50.372979,50.37325,0.000271,8.20E-05,0.000189
694,50.37325,23.73.17.94,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61339 [ACK] Seq=13123 Ack=967 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,50.37325,50.373332,8.20E-05,0.000183,-0.000101
695,50.373332,192.168.100.11,23.73.17.94,TCP,54,[TCP Dup ACK 689#3] 61339  >  443 [ACK] Seq=967 Ack=22960 Win=64075 Len=0,,,,,,,,,,,,,,,,,,,,,50.373332,50.373515,0.000183,0,0.000183
696,50.373515,23.73.17.94,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61339 [ACK] Seq=15683 Ack=967 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,50.373515,50.373515,0,0,0
697,50.373515,23.73.17.94,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61338 [ACK] Seq=4163 Ack=967 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,50.373515,50.373515,0,0,0
698,50.373515,23.73.17.94,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61339 [ACK] Seq=19523 Ack=967 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,50.373515,50.373515,0,0,0
699,50.373515,23.73.17.94,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61338 [ACK] Seq=6723 Ack=967 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,50.373515,50.373515,0,6.60E-05,-0.000066
700,50.373515,23.73.17.94,192.168.100.11,TCP,560,"[TCP Spurious Retransmission] 443  >  61338 [PSH, ACK] Seq=16963 Ack=967 Win=63784 Len=506",,,,,,,,,,,,,,,,,,,,,50.373515,50.373581,6.60E-05,3.10E-05,0.000035
701,50.373581,192.168.100.11,23.73.17.94,TCP,54,[TCP Dup ACK 689#4] 61339  >  443 [ACK] Seq=967 Ack=22960 Win=64075 Len=0,,,,,,,,,,,,,,,,,,,,,50.373581,50.373612,3.10E-05,2.20E-05,0.000009
702,50.373612,192.168.100.11,23.73.17.94,TCP,54,[TCP Dup ACK 688#1] 61338  >  443 [ACK] Seq=967 Ack=17469 Win=64446 Len=0,,,,,,,,,,,,,,,,,,,,,50.373612,50.373634,2.20E-05,2.00E-05,0.000002
703,50.373634,192.168.100.11,23.73.17.94,TCP,54,[TCP Dup ACK 689#5] 61339  >  443 [ACK] Seq=967 Ack=22960 Win=64075 Len=0,,,,,,,,,,,,,,,,,,,,,50.373634,50.373654,2.00E-05,2.00E-05,0
704,50.373654,192.168.100.11,23.73.17.94,TCP,54,[TCP Dup ACK 688#2] 61338  >  443 [ACK] Seq=967 Ack=17469 Win=64446 Len=0,,,,,,,,,,,,,,,,,,,,,50.373654,50.373674,2.00E-05,0.000576,-0.000556
705,50.373674,192.168.100.11,23.73.17.94,TCP,54,[TCP Dup ACK 688#3] 61338  >  443 [ACK] Seq=967 Ack=17469 Win=64446 Len=0,,,,,,,,,,,,,,,,,,,,,50.373674,50.37425,0.000576,3.70E-05,0.000539
706,50.37425,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=2822 Ack=1913 Win=38147 Len=0,,,,,,,,,,,,,,,,,,,,,50.37425,50.374287,3.70E-05,0.101664,-0.101627
707,50.374287,192.168.100.11,147.92.249.185,SSL,418,Continuation Data,,,,,,,,,,,,,,,,,,,,,50.374287,50.475951,0.101664,0.307345,-0.205681
708,50.475951,147.92.249.185,192.168.100.11,TCP,56,443  >  61136 [ACK] Seq=2822 Ack=2277 Win=40209 Len=0,,,,,,,,,,,,,,,,,,,,,50.475951,50.783296,0.307345,0.05237,0.254975
709,50.783296,147.92.249.185,192.168.100.11,SSLv2,1243,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,50.783296,50.835666,0.05237,0.051986,0.000384
711,50.835666,192.168.100.11,147.92.249.185,TCP,54,61136  >  443 [ACK] Seq=2277 Ack=4011 Win=63763 Len=0,,,,,,,,,,,,,,,,,,,,,50.835666,50.887652,0.051986,0.011872,0.040114
715,50.887652,192.168.100.11,23.73.16.118,TCP,66,61341  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,,,,,50.887652,50.899524,0.011872,7.80E-05,0.011794
716,50.899524,23.73.16.118,192.168.100.11,TCP,58,"443  >  61341 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1412",,,,,,,,,,,,,,,,,,,,,50.899524,50.899602,7.80E-05,0.000476,-0.000398
717,50.899602,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,,,,,,,,,,,,,,,,,,,,,50.899602,50.900078,0.000476,0.087683,-0.087207
718,50.900078,192.168.100.11,23.73.16.118,TLSv1.3,571,Client Hello,,,,,,,,,,,,,,,,,,,,,50.900078,50.987761,0.087683,0.000355,0.087328
719,50.987761,23.73.16.118,192.168.100.11,TCP,58,[TCP Window Update] 443  >  61341 [ACK] Seq=1 Ack=1 Win=64240 Len=0,,,,,,,,,,,,,,,,,,,,,50.987761,50.988116,0.000355,6.90E-05,0.000286
720,50.988116,23.73.16.118,192.168.100.11,TCP,56,443  >  61341 [ACK] Seq=1 Ack=518 Win=63784 Len=0,,,,,,,,,,,,,,,,,,,,,50.988116,50.988185,6.90E-05,0,0.000069
721,50.988185,23.73.16.118,192.168.100.11,TLSv1.3,1334,"Server Hello, Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,50.988185,50.988185,0,7.30E-05,-0.000073
722,50.988185,23.73.16.118,192.168.100.11,TCP,310,"[TCP Previous segment not captured] 443  >  61341 [PSH, ACK] Seq=3841 Ack=518 Win=63784 Len=256 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,50.988185,50.988258,7.30E-05,0.002644,-0.002571
723,50.988258,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=518 Ack=1281 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,50.988258,50.990902,0.002644,0,0.002644
724,50.990902,23.73.16.118,192.168.100.11,TCP,1334,"[TCP Out-Of-Order] 443  >  61341 [PSH, ACK] Seq=1281 Ack=518 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,50.990902,50.990902,0,9.20E-05,-0.000092
725,50.990902,23.73.16.118,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61341 [ACK] Seq=2561 Ack=518 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,50.990902,50.990994,9.20E-05,9.90E-05,-7.00E-06
726,50.990994,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=518 Ack=2561 Win=63672 Len=0,,,,,,,,,,,,,,,,,,,,,50.990994,50.991093,9.90E-05,0.099246,-0.099147
727,50.991093,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=518 Ack=4097 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,50.991093,51.090339,0.099246,0.00065,0.098596
728,51.090339,23.73.16.118,192.168.100.11,TLSv1.3,277,"Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,51.090339,51.090989,0.00065,0.101783,-0.101133
729,51.090989,192.168.100.11,23.73.16.118,TLSv1.3,134,"Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,51.090989,51.192772,0.101783,0.000163,0.10162
730,51.192772,23.73.16.118,192.168.100.11,TCP,56,443  >  61341 [ACK] Seq=4320 Ack=598 Win=63784 Len=0,,,,,,,,,,,,,,,,,,,,,51.192772,51.192935,0.000163,0.000142,0.000021
731,51.192935,192.168.100.11,23.73.16.118,TLSv1.3,384,Application Data,,,,,,,,,,,,,,,,,,,,,51.192935,51.193077,0.000142,6.10E-05,0.000081
732,51.193077,23.73.16.118,192.168.100.11,TLSv1.3,325,Application Data,,,,,,,,,,,,,,,,,,,,,51.193077,51.193138,6.10E-05,3.10E-05,0.00003
733,51.193138,23.73.16.118,192.168.100.11,TLSv1.3,325,Application Data,,,,,,,,,,,,,,,,,,,,,51.193138,51.193169,3.10E-05,0.029594,-0.029563
734,51.193169,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=928 Ack=4862 Win=64187 Len=0,,,,,,,,,,,,,,,,,,,,,51.193169,51.222763,0.029594,0,0.029594
736,51.222763,23.73.16.118,192.168.100.11,TCP,56,443  >  61341 [ACK] Seq=4862 Ack=928 Win=63784 Len=0,,,,,,,,,,,,,,,,,,,,,51.222763,51.222763,0,0.000157,-0.000157
737,51.222763,23.73.16.118,192.168.100.11,TLSv1.3,1334,"[TCP Previous segment not captured] , Continuation Data",,,,,,,,,,,,,,,,,,,,,51.222763,51.22292,0.000157,0.000152,5.00E-06
738,51.22292,192.168.100.11,23.73.16.118,TCP,54,[TCP Dup ACK 734#1] 61341  >  443 [ACK] Seq=928 Ack=4862 Win=64187 Len=0,,,,,,,,,,,,,,,,,,,,,51.22292,51.223072,0.000152,0,0.000152
739,51.223072,23.73.16.118,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61341 [ACK] Seq=4862 Ack=928 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,51.223072,51.223072,0,0,0
740,51.223072,23.73.16.118,192.168.100.11,TCP,1334,443  >  61341 [ACK] Seq=7422 Ack=928 Win=63784 Len=1280,,,,,,,,,,,,,,,,,,,,,51.223072,51.223072,0,0,0
741,51.223072,23.73.16.118,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,51.223072,51.223072,0,0.000119,-0.000119
742,51.223072,23.73.16.118,192.168.100.11,TLSv1.3,1023,Continuation Data,,,,,,,,,,,,,,,,,,,,,51.223072,51.223191,0.000119,5.40E-05,0.000065
744,51.223191,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=928 Ack=7422 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,51.223191,51.223245,5.40E-05,1.197951,-1.197897
745,51.223245,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=928 Ack=10951 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,51.223245,52.421196,1.197951,0.006474,1.191477
767,52.421196,147.92.249.185,192.168.100.11,SSLv2,1274,"Encrypted Data, Continuation Data",,,,,,,,,,,,,,,,,,,,,52.421196,52.42767,0.006474,0.024476,-0.018002
768,52.42767,192.168.100.11,23.73.16.118,TLSv1.3,384,Application Data,,,,,,,,,,,,,,,,,,,,,52.42767,52.452146,0.024476,0.01799,0.006486
769,52.452146,23.73.16.118,192.168.100.11,TCP,56,443  >  61341 [ACK] Seq=10951 Ack=1258 Win=63784 Len=0,,,,,,,,,,,,,,,,,,,,,52.452146,52.470136,0.01799,0.115938,-0.097948
770,52.470136,192.168.100.11,147.92.249.185,TCP,54,61136  >  443 [ACK] Seq=2277 Ack=5231 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,52.470136,52.586074,0.115938,0,0.115938
771,52.586074,23.73.16.118,192.168.100.11,TCP,1334,443  >  61341 [ACK] Seq=10951 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,52.586074,52.586074,0,0.000144,-0.000144
772,52.586074,23.73.16.118,192.168.100.11,TLSv1.3,352,Application Data,,,,,,,,,,,,,,,,,,,,,52.586074,52.586218,0.000144,0.000427,-0.000283
773,52.586218,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=1258 Ack=12529 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,52.586218,52.586645,0.000427,0.000814,-0.000387
774,52.586645,23.73.16.118,192.168.100.11,TCP,1334,443  >  61341 [ACK] Seq=12529 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,52.586645,52.587459,0.000814,0,0.000814
775,52.587459,23.73.16.118,192.168.100.11,TCP,1334,"443  >  61341 [PSH, ACK] Seq=13809 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,52.587459,52.587459,0,4.80E-05,-0.000048
776,52.587459,23.73.16.118,192.168.100.11,TCP,1334,443  >  61341 [ACK] Seq=15089 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,52.587459,52.587507,4.80E-05,0.000149,-0.000101
777,52.587507,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=1258 Ack=16369 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,52.587507,52.587656,0.000149,2.90E-05,0.00012
778,52.587656,23.73.16.118,192.168.100.11,TCP,1334,"443  >  61341 [PSH, ACK] Seq=16369 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,52.587656,52.587685,2.90E-05,0.002392,-0.002363
779,52.587685,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=1258 Ack=17649 Win=63672 Len=0,,,,,,,,,,,,,,,,,,,,,52.587685,52.590077,0.002392,0,0.002392
780,52.590077,23.73.16.118,192.168.100.11,TCP,1334,443  >  61341 [ACK] Seq=17649 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,52.590077,52.590077,0,0.000169,-0.000169
781,52.590077,23.73.16.118,192.168.100.11,TCP,1334,"443  >  61341 [PSH, ACK] Seq=18929 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,52.590077,52.590246,0.000169,0.001948,-0.001779
782,52.590246,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=1258 Ack=20209 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,52.590246,52.592194,0.001948,0,0.001948
783,52.592194,23.73.16.118,192.168.100.11,TCP,1334,443  >  61341 [ACK] Seq=20209 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,52.592194,52.592194,0,0.000175,-0.000175
784,52.592194,23.73.16.118,192.168.100.11,TCP,1334,"443  >  61341 [PSH, ACK] Seq=21489 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,52.592194,52.592369,0.000175,0.001998,-0.001823
785,52.592369,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=1258 Ack=22769 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,52.592369,52.594367,0.001998,0,0.001998
786,52.594367,23.73.16.118,192.168.100.11,TCP,1334,443  >  61341 [ACK] Seq=22769 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,52.594367,52.594367,0,0.000185,-0.000185
787,52.594367,23.73.16.118,192.168.100.11,TCP,1334,"443  >  61341 [PSH, ACK] Seq=24049 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,52.594367,52.594552,0.000185,0.002609,-0.002424
788,52.594552,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=1258 Ack=25329 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,52.594552,52.597161,0.002609,0,0.002609
789,52.597161,23.73.16.118,192.168.100.11,TCP,1334,443  >  61341 [ACK] Seq=25329 Ack=1258 Win=63784 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,52.597161,52.597161,0,4.50E-05,-0.000045
790,52.597161,23.73.16.118,192.168.100.11,TLSv1.3,76,Application Data,,,,,,,,,,,,,,,,,,,,,52.597161,52.597206,4.50E-05,1.477755,-1.47771
791,52.597206,192.168.100.11,23.73.16.118,TCP,54,61341  >  443 [ACK] Seq=1258 Ack=26631 Win=63650 Len=0,,,,,,,,,,,,,,,,,,,,,52.597206,54.074961,1.477755,0.000429,1.477326
792,54.074961,192.168.100.11,23.36.253.57,TCP,54,"61251  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64269 Len=0",,,,,,,,,,,,,,,,,,,,,54.074961,54.07539,0.000429,0.000252,0.000177
793,54.07539,192.168.100.11,104.88.250.40,TCP,54,"61258  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.07539,54.075642,0.000252,0.000277,-0.000025
794,54.075642,192.168.100.11,104.88.250.40,TCP,54,"61255  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.075642,54.075919,0.000277,0.000177,0.0001
795,54.075919,192.168.100.11,104.88.250.40,TCP,54,"61261  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.075919,54.076096,0.000177,0.00019,-0.000013
796,54.076096,192.168.100.11,104.88.250.40,TCP,54,"61259  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.076096,54.076286,0.00019,0.000104,0.000086
797,54.076286,192.168.100.11,104.88.250.40,TCP,54,"61254  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64045 Len=0",,,,,,,,,,,,,,,,,,,,,54.076286,54.07639,0.000104,8.60E-05,0.000018
798,54.07639,192.168.100.11,104.88.250.40,TCP,54,"61253  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.07639,54.076476,8.60E-05,6.30E-05,0.000023
799,54.076476,192.168.100.11,104.88.250.40,TCP,54,"61260  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.076476,54.076539,6.30E-05,5.50E-05,0.000008
800,54.076539,192.168.100.11,104.88.250.40,TCP,54,"61257  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.076539,54.076594,5.50E-05,6.10E-05,-0.000006
801,54.076594,192.168.100.11,104.88.250.40,TCP,54,"61256  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.076594,54.076655,6.10E-05,0.023568,-0.023507
802,54.076655,192.168.100.11,104.88.250.40,TCP,54,"61262  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.076655,54.100223,0.023568,0,0.023568
803,54.100223,23.36.253.57,192.168.100.11,TLSv1.2,85,Encrypted Alert,,,,,,,,,,,,,,,,,,,,,54.100223,54.100223,0,0.000159,-0.000159
804,54.100223,23.36.253.57,192.168.100.11,TCP,54,"443  >  61251 [FIN, ACK] Seq=32 Ack=2 Win=64055 Len=0",,,,,,,,,,,,,,,,,,,,,54.100223,54.100382,0.000159,0.011519,-0.01136
805,54.100382,192.168.100.11,23.36.253.57,TCP,54,"61251  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0",,,,,,,,,,,,,,,,,,,,,54.100382,54.111901,0.011519,0,0.011519
806,54.111901,104.88.250.40,192.168.100.11,TLSv1.2,85,Encrypted Alert,,,,,,,,,,,,,,,,,,,,,54.111901,54.111901,0,0,0
807,54.111901,104.88.250.40,192.168.100.11,TCP,54,"443  >  61258 [FIN, ACK] Seq=32 Ack=2 Win=64046 Len=0",,,,,,,,,,,,,,,,,,,,,54.111901,54.111901,0,0,0
808,54.111901,104.88.250.40,192.168.100.11,TLSv1.2,85,Encrypted Alert,,,,,,,,,,,,,,,,,,,,,54.111901,54.111901,0,0,0
809,54.111901,104.88.250.40,192.168.100.11,TCP,54,"443  >  61255 [FIN, ACK] Seq=32 Ack=2 Win=64046 Len=0",,,,,,,,,,,,,,,,,,,,,54.111901,54.111901,0,0,0
810,54.111901,104.88.250.40,192.168.100.11,TLSv1.2,85,Encrypted Alert,,,,,,,,,,,,,,,,,,,,,54.111901,54.111901,0,0,0
811,54.111901,104.88.250.40,192.168.100.11,TCP,54,"443  >  61261 [FIN, ACK] Seq=32 Ack=2 Win=64046 Len=0",,,,,,,,,,,,,,,,,,,,,54.111901,54.111901,0,0,0
812,54.111901,104.88.250.40,192.168.100.11,TLSv1.2,85,Encrypted Alert,,,,,,,,,,,,,,,,,,,,,54.111901,54.111901,0,0,0
813,54.111901,104.88.250.40,192.168.100.11,TCP,54,"443  >  61254 [FIN, ACK] Seq=32 Ack=2 Win=64046 Len=0",,,,,,,,,,,,,,,,,,,,,54.111901,54.111901,0,0,0
814,54.111901,104.88.250.40,192.168.100.11,TCP,54,"443  >  61259 [FIN, ACK] Seq=32 Ack=2 Win=64046 Len=0",,,,,,,,,,,,,,,,,,,,,54.111901,54.111901,0,0.000289,-0.000289
815,54.111901,104.88.250.40,192.168.100.11,TCP,85,"[TCP Out-Of-Order] 443  >  61259 [PSH, ACK] Seq=1 Ack=2 Win=64046 Len=31",,,,,,,,,,,,,,,,,,,,,54.111901,54.11219,0.000289,0.000159,0.00013
816,54.11219,192.168.100.11,104.88.250.40,TCP,54,"61258  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0",,,,,,,,,,,,,,,,,,,,,54.11219,54.112349,0.000159,8.20E-05,0.000077
817,54.112349,192.168.100.11,104.88.250.40,TCP,54,"61255  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0",,,,,,,,,,,,,,,,,,,,,54.112349,54.112431,8.20E-05,7.50E-05,7.00E-06
818,54.112431,192.168.100.11,104.88.250.40,TCP,54,"61261  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0",,,,,,,,,,,,,,,,,,,,,54.112431,54.112506,7.50E-05,6.50E-05,0.00001
819,54.112506,192.168.100.11,104.88.250.40,TCP,54,"61254  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0",,,,,,,,,,,,,,,,,,,,,54.112506,54.112571,6.50E-05,5.80E-05,7.00E-06
820,54.112571,192.168.100.11,104.88.250.40,TCP,54,[TCP Dup ACK 796#1] 61259  >  443 [ACK] Seq=2 Ack=1 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,54.112571,54.112629,5.80E-05,0.271913,-0.271855
821,54.112629,192.168.100.11,104.88.250.40,TCP,54,"61259  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0",,,,,,,,,,,,,,,,,,,,,54.112629,54.384542,0.271913,0.000177,0.271736
822,54.384542,192.168.100.11,104.88.250.40,TCP,54,"[TCP Retransmission] 61253  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.384542,54.384719,0.000177,4.40E-05,0.000133
823,54.384719,192.168.100.11,104.88.250.40,TCP,54,"[TCP Retransmission] 61260  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.384719,54.384763,4.40E-05,3.60E-05,0.000008
824,54.384763,192.168.100.11,104.88.250.40,TCP,54,"[TCP Retransmission] 61257  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.384763,54.384799,3.60E-05,3.20E-05,0.000004
825,54.384799,192.168.100.11,104.88.250.40,TCP,54,"[TCP Retransmission] 61256  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.384799,54.384831,3.20E-05,0.577921,-0.577889
826,54.384831,192.168.100.11,104.88.250.40,TCP,54,"[TCP Retransmission] 61262  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.384831,54.962752,0.577921,0.000134,0.577787
827,54.962752,192.168.100.11,35.186.224.25,TLSv1.2,136,Application Data,,,,,,,,,,,,,,,,,,,,,54.962752,54.962886,0.000134,0.025546,-0.025412
828,54.962886,192.168.100.11,35.186.224.25,TLSv1.2,169,Application Data,,,,,,,,,,,,,,,,,,,,,54.962886,54.988432,0.025546,0,0.025546
829,54.988432,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=34659 Ack=16187 Win=783 Len=0,,,,,,,,,,,,,,,,,,,,,54.988432,54.988432,0,0.002144,-0.002144
830,54.988432,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=34659 Ack=16302 Win=783 Len=0,,,,,,,,,,,,,,,,,,,,,54.988432,54.990576,0.002144,0.00016,0.001984
831,54.990576,192.168.100.11,104.88.250.40,TCP,54,"[TCP Retransmission] 61253  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.990576,54.990736,0.00016,4.40E-05,0.000116
832,54.990736,192.168.100.11,104.88.250.40,TCP,54,"[TCP Retransmission] 61260  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.990736,54.99078,4.40E-05,3.40E-05,0.00001
833,54.99078,192.168.100.11,104.88.250.40,TCP,54,"[TCP Retransmission] 61257  >  443 [FIN, ACK] Seq=1 Ack=1 Win=64952 Len=0",,,,,,,,,,,,,,,,,,,,,54.99078,54.990814,3.40E-05,3.10E-05,0.000003
